,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1260,201,1,2,3,5,프랑스,1,1,11,3,2, ,1,1,2,1,15,혼자,1,개별여행,3,4,4,5,4,5,9,5,4,4,4,4,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,2, ,20,18,2,자연경관감상,1,12, , ,21, , ,568.5273819,295.2816634,273.2457184
1262,431,2,1,3,3,프랑스, ,2,11,3, , ,2,6, , , ,혼자,1,개별여행,4,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,1, , , , , , , , , , , , , , ,13, , , ,1, , , , , ,7, , , ,114,20, ,16,2, ,업무수행,1,9, , ,10, , ,608.1920829,581.7489489,26.44313404
1284,912,1,1,2,4,프랑스, ,1,1,2,3,5,9,1,3,4,1,혼자,1,개별여행,21,5,5,5,5,5,4,4,4,2,3,5,4,5,4,5,1, , , , , , , , , , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,16,97,133,18,2,1,쇼핑,2,3,2,9,4,6,15,785.025,0.0,785.025
1289,1022,1,3,2,2,프랑스, ,10,1,9, , ,4,6, , , ,혼자,1,개별여행,4,5,5,5,5,5,9,5,5,4,4,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,20, ,16,2, ,식도락,1,12, , ,21, , ,1151.37,837.36,314.01
1292,1084,1,3,2,2,프랑스, ,20,1,9, , ,24,6, , , ,혼자,1,개별여행,7,5,5,5,5,3,4,4,4,3,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,136,20, ,16,1, ,업무수행,3,10, , ,10, , ,1151.37,1151.37,0.0
1320,417,1,1,2,8,프랑스, ,2,2,3, , ,3,1,16,9,3,친구/연인,2,개별여행,7,4,5,5,4,3,5,4,5,2,5,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,16,8,1,4,9,휴양/휴식,4,3,5, ,11, , ,366.345,0.0,366.345
1321,420,1,3,3,3,프랑스, ,3,2,2, , ,2,6, , , ,혼자,1,개별여행,3,4,4,3,4,5,9,4,4,5,5,5,5,5,5,5, , , , , , , , ,14, , , , , , , , , , , , , , , ,6, , , , ,136, , ,16, , ,업무수행,1,12, , ,21, , ,628.02,523.35,104.67
1330,695,2,1,4,2,프랑스, ,3,2,2,3,5,6,5, , , ,친구/연인,2,개별여행,10,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , , ,2,5, , , , , ,1, , , , ,6,7, , , ,96,1,18,18,20,1,자연경관감상,2,5,6,7,5,11, ,1329.309,0.0,1329.309
1346,185,1,5,3,2,프랑스, ,3,3,2,1,3,3,6, , , ,혼자,1,개별여행,3,3,4,5,5,4,3,3,3,3,3,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7, , ,16,15,1,업무수행,1,1, , ,3,5, ,1262.28,525.95,736.33
1347,186,1,2,3,5,프랑스, ,1,3,9, , ,24,6, , , ,직장동료,111,단체여행,3,4,5,5,5,5,4,5,4,3,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,1, ,17,7,16,고궁/역사유적지방문,1,9, , ,18, , ,2275.615704,2232.679559,42.93614536
1359,668,2,3,3,4,프랑스, ,2,3,3, , ,2,6, , , ,직장동료,2,개별여행,2,5,4,5,5,5,4,4,4,5,5,5,3,4,4,4, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,33, , ,16,1, ,업무수행,1,1, , ,5, , ,578.545,210.38,368.165
1366,1067,1,4,2,5,프랑스, ,3,3,3, , ,2,6, , , ,혼자,1,개별여행,4,4,2,4,4,4,4,4,4,3,3,3,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,15,16, ,업무수행,1,1, , ,9,10, ,735.0,735.0,0.0
1376,360,1,2,3,12,프랑스, ,1,4,3, , ,2,1,3,10, ,혼자,1,개별여행,2,4,5,4,4,5,9,4,5,5,4,5,4,4,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14, ,7,2, ,식도락,1,12, , ,21, , ,136.2565,0.0,136.2565491
1377,363,2,4,3,7,프랑스,1,1,4,4,3, ,6,6, , , ,가족/친지,2,개별여행,5,4,5,4,4,2,2,4,4,3,4,4,3,4,3,3,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,100,13,17,17,11,22,레포츠활동,1,9,10, ,18, , ,479.61,319.74,159.87
1393,858,1,2,3,2,프랑스, ,1,4,9, , ,3,8, , , ,혼자,1,개별여행,1,4,5,5,9,4,4,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,20, ,17, , ,고궁/역사유적지방문, ,9,10, ,18, , ,74.606,0.0,74.606
1414,391,1,3,3,3,프랑스, ,1,5,2,7, ,1,6, , , ,혼자,1,개별여행,3,4,5,5,4,4,9,4,4,3,4,5,5,5,5,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,13, , ,시찰(산업시설등),1,12, , ,21, , ,391.0357,391.0357233,0.0
1421,800,1,3,3,3,프랑스, ,1,5,3,4,2,5,6, , , ,혼자,1,개별여행,6,5,5,4,4,4,5,4,5,5,5,5,5,5,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,17,13,17,16,2,고궁/역사유적지방문,1,9,10, ,10,15, ,1090.8,763.56,327.24
1430,1071,1,3,2,5,프랑스, ,2,5,3, , ,2,6, , , ,혼자,1,개별여행,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,29,20, ,16,15, ,업무수행,1,1, , ,9,11, ,712.8,623.7,89.1
1431,1072,1,2,3,4,프랑스, ,5,5,5,3,2,2,6, , , ,혼자,1,개별여행,3,4,5,4,4,4,4,5,4,4,5,5,4,4,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,7, ,15,2,12,직업적스포츠홀동,1,1, , ,5,11, ,891.0,891.0,0.0
1444,417,1,3,3,2,프랑스, ,7,6,6,5,2,1,1,11,9,3,혼자,1,개별여행,8,4,5,5,4,5,4,4,5,4,4,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,13,2,4,15,20,21,미팅/회의/학술대회/박람회참가,1,3,10, ,4,5,16,1659.524,0.0,1659.524
1445,424,2,3,3,2,프랑스, ,1,6,1,3, ,2,6, , , ,혼자,1,개별여행,4,4,5,4,4,4,4,4,3,3,3,4,3,4,3,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,7, , ,15,16,1,쇼핑,1,1, , ,12, , ,583.076,560.65,22.426
1447,458,1,4,3,2,프랑스, ,3,6,9, , ,2,6, , , ,혼자,1,개별여행,3,3,3,4,4,4,4,3,3,3,4,4,3,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16, , ,업무수행,1,12, , ,21, , ,897.04,897.04,0.0
1477,829,2,3,3,2,프랑스, ,1,7,3,2,7,1,6, , , ,혼자,1,개별여행,3,5,5,4,4,5,9,4,4,5,5,5,3,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6, , ,16,15,20,박물관/전시관방문,1,12, , ,21, , ,522.974,318.332,204.642
1494,343,2,1,3,8,프랑스, ,1,8,4,3,2,3,1,7,11,3,가족/친지,2,개별여행,30,5,4,4,4,4,5,5,5,4,4,4,4,5,5,5,1,4, , , , , , , ,15,3, , , , , ,16, , ,1,2, , , ,6, ,8, , ,1,17,11,17,1,2,고궁/역사유적지방문,1,7,11, ,4,5, ,1771.5,1181.0,590.5
1504,747,1,4,3,3,프랑스, ,1,8,4,2,7,1,6, , , ,혼자,1,개별여행,4,5,4,5,5,4,9,3,3,4,3,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,1,20,16,17, ,업무수행,1,12, , ,21, , ,826.7,708.6,118.1
1505,782,2,0,2,8,프랑스, ,1,8,2,3,5,10,1,3,2,4,친구/연인,3,개별여행,11,4,3,5,4,5,3,4,3,3,5,4,3,4,2,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,6,1,4,2,쇼핑,2,3,7, ,10,11,12,708.6,354.3,354.3
1506,784,1,1,3,8,프랑스, ,1,8,4,3, ,1,1,3,1,16,혼자,1,개별여행,10,4,5,4,4,4,4,3,3,3,5,5,3,4,3,5,1, , , , , , , ,14, , , ,2, , , , , , ,1, , , , ,6, , , , ,1,72,98,17,20,18,고궁/역사유적지방문,1,9, , ,17,18, ,1181.0,0.0,1181.0
1534,1045,2,1,3,5,프랑스, ,2,9,1,2,6,6,1,4,11,13,친구/연인,3,개별여행,25,5,4,5,4,5,5,3,3,3,5,5,4,5,5,5,1,4, , , , , , , , , , ,2, , , , , , ,1,2, , , ,6, , , , ,99,5,136,1,19,17,공연/민속행사/축제참가관람,2,3,6,7,4,5,15,1578.808876,613.9812297,964.8276467
1538,19,1,4,3,5,프랑스, ,3,10,3,4,5,3,6, , , ,혼자,1,개별여행,7,4,5,4,4,4,4,4,4,3,4,5,4,4,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9, , ,2,16,15,식도락,1,3,6,10,9,18, ,1047.33,814.59,232.74
1539,23,1,3,3,4,프랑스, ,3,10,2, , ,2,6, , , ,혼자,1,개별여행,3,4,3,4,4,5,4,4,4,3,3,5,4,4,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,11,19,16,15,1,업무수행,1,1, , ,5,12, ,1236.621,1236.621,0.0
1551,793,1,1,1,8,프랑스, ,1,10,3,4,6,10,1,3,4,13,가족/친지,2,개별여행,15,5,5,5,5,5,5,5,5,4,4,5,3,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,1,16,17,20,1,박물관/전시관방문,2,3,5,9,5,13,18,1396.44,814.59,581.85
1563,174,1,2,3,3,프랑스, ,3,11,2, , ,2,6, , , ,혼자,1,개별여행,3,3,1,4,3,5,4,3,3,2,4,5,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5, , ,16,2, ,업무수행,1,2,9, ,4,5,9,989.145,523.665,465.48
1596,628,1,4,3,7,프랑스, ,2,12,3, , ,3,6, , , ,직장동료,3,개별여행,2,4,4,4,5,5,9,4,4,5,4,4,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,15,2,식도락,1,12, , ,21, , ,475.56,475.56,0.0
1597,646,1,1,3,8,프랑스, ,1,12,3,5, ,12,7, , , ,친구/연인,5,개별여행,121,5,3,4,4,3,5,5,5,2,3,5,5,5,5,5,1, , , , , , , , , , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,9,126,17,7,3,1,유흥.오락,2,6,7, ,3,4, ,5112.27,5112.27,0.0
1600,778,1,1,3,8,프랑스, ,1,12,3,5,6,9,7, , , ,혼자,1,개별여행,114,4,4,1,4,4,3,5,3,2,4,5,4,4,5,5,1, , , , , , , , , ,3, ,2, , , , , , ,1, , , , ,6, , , , ,1,16,88,22,17,4,고궁/역사유적지방문,1,3,10, ,6,11,14,1645.539864,0.0,1645.539864
2173,896,1,2,1,2,프랑스, ,1,1,6, , ,1,6, , , ,직장동료,2,개별여행,4,4,4,5,5,4,9,4,3,3,3,5,4,4,3,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,8,5,22,18,4, ,자연경관감상,1,12, , ,21, , ,523.35,471.015,52.335
2174,897,1,1,3,8,프랑스, ,1,1,3,5, ,12,7, , , ,혼자,1,개별여행,94,4,5,5,4,4,4,4,3,3,4,5,4,4,4,4,1, , , ,6, , , , , , , ,2, , , , , , ,1, , , ,5,6, , , , ,14,1,3,14,7,17,유흥.오락,2,4,8,10,4,11,16,1949.365238,0.0,1949.365238
2175,899,1,2,3,2,프랑스, ,2,1,2, , ,3,6, , , ,혼자,1,개별여행,3,4,5,4,4,5,4,4,5,5,5,5,3,4,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,4,11,16,2,1,업무수행,1,1, , ,5,12,15,1099.035,837.36,261.675
2176,900,1,2,3,4,프랑스, ,5,1,2,3, ,2,6, , , ,혼자,1,개별여행,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4, ,9,6, , , , , , , , , , , , , , ,1,2, ,4,5, , , , , ,54,45,2,16,15,2,업무수행,1,1, , ,13,15, ,1779.39,0.0,1779.39
2177,901,1,3,3,2,프랑스, ,1,1,2, , ,1,6, , , ,직장동료,2,개별여행,3,4,4,5,5,4,4,5,4,4,5,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,11, , ,16,2,1,식도락,1,1, , ,5,11,12,732.69,0.0,732.69
2178,903,1,3,3,2,프랑스, ,10,1,9, , ,2,6, , , ,혼자,1,개별여행,10,5,5,5,5,4,9,4,5,5,3,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3,9,15,16,17,식도락,1,12, , ,21, , ,2030.58879,1624.471032,406.1177579
2179,904,1,3, ,12,프랑스, ,3,1,2, , ,1,6, , , ,혼자,1,개별여행,7,5,2,5,5,5,5,4,4,2,5,5,3,4,5,4, , , , , , , , , , , , , , , ,13, , , , , , , , , ,7, , , ,114, , ,15,16, ,미팅/회의/학술대회/박람회참가,1,3, , ,16, , ,2093.4,1046.7,1046.7
2180,906,2,5,2,10,프랑스, ,1,1,2, , ,8,5, , , ,가족/친지,2,개별여행,5,5,3,4,5,5,3,5,4,3,4,5,4,5,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,125,1,130,18,17,19,공연/민속행사/축제참가관람,1,3,10, ,4,9,10,523.35,0.0,523.35
2181,907,2,4,2,10,프랑스, ,1,1,2, , ,5,5, , , ,가족/친지,2,개별여행,7,5,5,5,4,5,5,4,3,3,3,5,3,5,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,6,125,1,18,17,1,자연경관감상,1,3,10, ,4,8,9,523.35,0.0,523.35
2182,908,2,1,3,8,프랑스, ,3,1,3,2,5,5,1,3,4,1,혼자,1,개별여행,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , ,12, , , , ,1, , , , , ,7, , , ,12,17,108,18,22,17,전통문화체험,2,3,9,10,4,5,14,1015.299,0.0,1015.299
2183,909,2,5,2,10,프랑스, ,1,1,2, , ,4,5, , , ,가족/친지,4,개별여행,6,5,5,5,4,5,4,3,3,4,5,5,3,4,3,4,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,125,16,3,4,18,2,식도락,1,3,10, ,3,5,8,942.03,942.03,0.0
2184,910,2,4,2,10,프랑스, ,1,1,2, , ,6,5, , , ,가족/친지,2,개별여행,7,5,5,5,5,4,4,4,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,130,129,1,17,2,1,식도락,1,10, , ,3,5,9,1046.7,0.0,1046.7
2242,1032,1,3,3,2,프랑스, ,20,1,9, , ,12,6, , , ,가족/친지,5,개별여행,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,8,16,1,18,고궁/역사유적지방문,1,9, , ,10, , ,785.025,732.69,52.335
2317,1136,1,2,2,13,프랑스, ,2,1,2, , ,6,5, , , ,가족/친지,2,개별여행,16,5,5,5,5,5,5,4,4,3,4,5,5,5,5,5,1,4, ,9, , , , , , , , ,2, , , , , , ,1,2, ,4, ,6, , , , ,99,14,22,17,2,18,식도락,1,3, , ,4,8,10,1096.517946,406.1177579,690.4001884
2318,1137,1,5,4,10,프랑스, ,1,1,2, , ,5,5, , , ,가족/친지,4,개별여행,10,5,4,5,4,4,5,5,5,4,4,5,3,4,4,5,1, , , , , , , ,14, ,3, ,2, , , , , , ,1, , , , ,6, , , , ,72,1,88,17,2,18,고궁/역사유적지방문,1,3,10, ,4,17,18,365.5059821,0.0,365.5059821
2404,1259,2,3,2,2,프랑스, ,2,1,3, , ,3,6, , , ,직장동료,3,개별여행,9,4,4,4,4,4,4,4,4,3,3,5,3,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,17,5,16,1,3,고궁/역사유적지방문,1,5,8, ,4,18, ,1256.04,942.03,314.01
2437,1304,2,4,2,2,프랑스, ,2,1,3,4,2,6,6, , , ,혼자,1,개별여행,5,5,2,5,5,5,5,5,5,5,4,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,20,18,16,1, ,쇼핑,1,3, , ,5, , ,1465.38,1046.7,418.68
2818,256,1,2,4,3,프랑스, ,5,2,9, , ,2,6, , , ,혼자,1,개별여행,6,4,5,5,4,5,5,4,4,3,2,4,3,5,5,5, , , , , , ,11,17, , , , , , , , , , , , , , , ,5, , , , , ,70,136, ,16,1, ,업무수행,1,1, , ,12, , ,434.3805,434.3805,0.0
2819,257,1,3,3,2,프랑스, ,2,2,2, , ,2,6, , , ,혼자,1,개별여행,3,4,4,5,4,5,4,4,4,3,3,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7,20, ,16,2,1,식도락,1,1, , ,11, , ,1046.7,1046.7,0.0
2820,258,2,1,3,8,프랑스, ,1,2,3,2,5,12,7, , , ,혼자,1,개별여행,181,4,4,5,4,4,4,5,4,3,3,5,5,5,5,5,1, , , , , , , , , , , ,2, , , ,16, , ,1, , , , ,6, ,8, , ,96,19,14,14,17,11,고궁/역사유적지방문,1,5,7,10,3,4,10,3055.352808,0.0,3055.352808
2945,418,1,2,3,2,프랑스, ,2,2,9, , ,3,6, , , ,혼자,1,개별여행,5,4,5,5,5,5,5,4,4,2,5,5,3,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5, , ,16,15,1,쇼핑,1,7, , ,18, , ,1046.7,837.36,209.34
2946,419,1,1,3,3,프랑스, ,2,2,3,2,4,6,1,4,8,3,친구/연인,2,개별여행,8,5,3,4,4,5,4,5,4,3,5,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,14,20,1,2,7,17,유흥.오락,3,4,7,9,3,10,18,1162.731485,0.0,1162.731485
2947,421,1,4,3,2,프랑스, ,2,2,2, , ,1,6, , , ,직장동료,2,개별여행,3,4,5,4,4,5,4,4,4,3,4,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,16, ,16,17,1,업무수행,1,1, , ,10, , ,889.695,889.695,0.0
2948,422,1,3,3,2,프랑스, ,4,2,9, , ,2,6, , , ,혼자,1,개별여행,5,4,4,4,4,5,9,4,4,4,3,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16, , ,업무수행,1,12, , ,21, , ,509.2254681,0.0,509.2254681
2949,424,2,5,2,10,프랑스, ,2,2,2,5, ,4,5, , , ,가족/친지,2,개별여행,7,4,3,5,5,5,4,4,4,3,3,5,4,4,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,130,125,128,18,17,19,자연경관감상,1,4,5, ,8,9,10,942.03,523.35,418.68
3036,533,1,2,3,2,프랑스, ,5,2,3, , ,2,6, , , ,혼자,1,개별여행,3,4,2,4,5,5,4,4,3,3,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,4,1,쇼핑,1,9, , ,4, , ,565.218,355.878,209.34
3037,534,1,3,2,7,프랑스, ,1,2,2, , ,4,5, , , ,혼자,1,개별여행,5,5,5,5,5,4,5,4,5,4,5,5,4,4,5,5,1, , , , , , , , , , , , , , , , ,97, ,1, , , , , , , ,9, ,1,3, ,17,4,2,고궁/역사유적지방문,4,3, , ,4,15,17,678.9672908,339.4836454,339.4836454
3038,535,1,4,3,3,프랑스, ,2,2,7,2, ,2,6, , , ,직장동료,4,개별여행,3,4,2,3,4,5,4,4,3,2,4,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,6,20,16,15,2,미팅/회의/학술대회/박람회참가,1,4, , ,4,18, ,837.36,837.36,0.0
3039,536,2,2,3,7,프랑스, ,1,2,2, , ,3,6, , , ,혼자,1,개별여행,6,4,4,5,4,4,5,4,5,4,5,5,3,4,4,3, , , , , ,10, , , , , , , , , , , , , , , , , ,5, , , , , ,59, , ,16,1, ,업무수행,1,1, , ,10,14, ,848.7091134,848.7091134,0.0
3040,537,2,4,3,2,프랑스, ,2,2,1,2,3,2,6, , , ,직장동료,2,개별여행,8,5,5,4,5,5,4,4,4,3,4,5,4,4,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,96, , ,16,1,22,업무수행,1,3, , ,5,10,12,1517.715,1517.715,0.0
3174,694,1,2,2,7,프랑스, ,10,2,3, , ,50,1,17,16,11,친구/연인,2,개별여행,10,4,4,4,4,4,4,3,3,3,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,8,1,17,18,1,고궁/역사유적지방문,1,4,5,6,10,16,17,1046.7,314.01,732.69
3243,788,2,1,2,4,프랑스, ,3,2,4,3, ,6,1,3,1, ,혼자,1,개별여행,10,5,5,5,4,5,5,5,5,4,4,5,4,5,5,5,1, , , , , , , , , , , ,2, ,12, , , , ,1, , , , ,6,7, , , ,1,13,17,17,18,1,고궁/역사유적지방문,2,5,7,8,4,14,18,418.68,0.0,418.68
3244,789,2,1,1,8,프랑스, ,1,2,3,5, ,6,7, , , ,혼자,1,개별여행,181,5,4,5,4,5,5,4,4,4,4,5,4,5,5,5,1,4, , , , ,11, , , , , , , , , , , , ,1,2, , ,5, , , , , ,16,21,64,17,22, ,전통문화체험,5,3,5,8,4,9,10,2826.09,0.0,2826.09
3257,804,2,2,3,2,프랑스, ,2,2,3,2,4,1,1,16,9,4,가족/친지,2,개별여행,5,4,2,4,3,4,4,4,4,2,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,8,9,20,17,1,고궁/역사유적지방문,8,2,6,7,5,10, ,729.8898376,135.7934582,594.0963794
3321,875,2,1,2,8,프랑스, ,4,2,2,3,6,36,7, , , ,혼자,1,개별여행,121,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,19,14,1,14,1,17,전통문화체험,8,7,10, ,4,6,10,1909.595505,0.0,1909.595505
3322,876,1,3,3,12,프랑스, ,1,2,3,2, ,1,6, , , ,혼자,1,개별여행,6,4,4,4,5,5,9,4,4,3,4,5,4,4,5,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,12,9,16,17, ,업무수행,1,12, , ,21, , ,1103.321847,1103.321847,0.0
3748,184,1,4,3,4,프랑스, ,1,3,2, , ,2,6, , , ,직장동료,2,개별여행,2,5,5,5,5,5,4,4,5,5,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,1, ,업무수행,1,1, , ,4, , ,1051.9,841.52,210.38
3749,187,2,5,2,10,프랑스, ,3,3,2, , ,4,5, , , ,가족/친지,2,개별여행,6,5,5,4,4,5,4,3,3,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,129,130,125,4,17,2,식도락,1,4, , ,4,6,15,1472.66,0.0,1472.66
3904,369,1,1,3,2,프랑스, ,4,3,3,1, ,2,6, , , ,혼자,1,개별여행,5,5,5,5,5,5,9,5,5,5,5,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,9, ,16,17, ,고궁/역사유적지방문,1,12, , ,21, , ,525.95,525.95,0.0
3905,370,1,4,3,2,프랑스, ,3,3,9, , ,1,6, , , ,혼자,1,개별여행,5,5,5,5,5,5,9,4,4,3,3,5,5,5,5,5, , , , , , , , , , ,3, , , , , , , , , , , , , ,6, , , , ,89,88, ,16,2, ,식도락,1,12, , ,21, , ,631.14,420.76,210.38
3906,371,2,5,2,12,프랑스, ,1,3,2, , ,4,5, , , ,가족/친지,2,개별여행,5,5,5,5,5,5,5,4,4,3,5,5,3,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,96,99,1,22,17,3,식도락,1,3,4, ,4,8,9,1367.47,0.0,1367.47
3973,467,1,3,3,2,프랑스, ,5,3,2, , ,3,6, , , ,혼자,1,개별여행,3,4,5,5,5,4,4,4,4,3,3,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,11,136, ,16,1, ,업무수행,1,1, , ,12, , ,894.115,894.115,0.0
4143,665,1,3,3,5,프랑스, ,1,3,3,7, ,3,6, , , ,직장동료,2,개별여행,4,4,2,5,5,5,5,5,5,2,5,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,16,1,4,16,17,2,식도락,1,3,9, ,8,17,18,1100.0,700.0,400.0
4144,666,1,3,2,11,프랑스, ,2,3,2, , ,5,5, , , ,혼자,1,개별여행,14,5,4,4,5,5,5,5,3,2,3,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,17,6,17,2,1,식도락,4,4,7, ,4,11,15,546.988,210.38,336.608
4145,669,2,1,2,8,프랑스, ,2,3,3,7, ,7,1,6,2,4,친구/연인,4,개별여행,11,5,3,4,4,3,4,5,5,3,3,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,1,6,17,7,1,유흥.오락,2,3,7,10,4,5,6,946.71,315.57,631.14
4176,709,1,1,2,12,프랑스,5,1,3,3,5,4,4,1,3,12,4,친구/연인,3,개별여행,17,5,5,5,5,4,4,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,103,4,12,17,21,22,자연경관감상,1,2,6,9,6,18, ,1472.66,1051.9,420.76
4177,710,2,3,2,2,프랑스, ,10,3,9, , ,2,6, , , ,직장동료,2,개별여행,4,5,5,5,5,5,4,4,4,5,2,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,18, ,자연경관감상,1,9, , ,18, , ,473.355,420.76,52.595
4193,732,1,4,2,4,프랑스, ,3,3,2, , ,1,6, , , ,혼자,1,개별여행,3,4,3,4,5,5,4,3,3,3,4,5,3,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,5, ,16,2, ,식도락,1,9, , ,10, , ,525.95,420.76,105.19
4207,751,2,1,3,2,프랑스, ,1,3,3, , ,1,6, , , ,가족/친지,2,개별여행,10,4,4,5,4,5,4,4,4,3,3,5,3,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,9,1,7,11,17,식도락,1,9,10, ,10, , ,1975.062687,1717.445815,257.6168722
