,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
890,244,2,1,3,5,중국, ,5,1,1,2,3,1,1,2,4,16,가족/친지,3,개별여행,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,5,19,8,1,2,5,쇼핑,1,1,3,5,4,5,16,4041.06,0.0,4041.06
899,2020,2,2,2,3,중국, ,3,2,3,5,4,3,1,1,4,7,친구/연인,3,개별여행,5,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,129,131,2,9,18,식도락,1,1,10, ,5,10, ,2006.2,1719.6,286.6
903,441,2,1,2,3,중국, ,1,3,3,2,4,12,1,4,7,2,친구/연인,2,개별여행,7,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,5,14,2,1,17,식도락,3,7,8,9,4,5,10,581.6,0.0,581.6
904,445,2,1,2,8,중국, ,2,3,3,1,7,2,1,13, , ,혼자,1,개별여행,4,4,5,5,5,5,5,5,5,4,5,5,4,3,2,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5, , ,19, , ,공연/민속행사/축제참가관람,2,6,7, ,5,13,19,1163.2,872.4,290.8
907,35,2,1,2,7,중국,1,2,4,3,2, ,1,1,1,7,2,혼자,1,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,13,1,2,7,쇼핑,1,1,2,3,5,8,10,1746.0,291.0,1455.0
910,580,2,2,2,4,중국, ,6,4,2,3,1,1,4,2,4,3,친구/연인,3,개별여행,4,4,5,5,4,3,5,4,5,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,14,17,1,2,6,쇼핑,1,2,5,7,5,7,8,4365.0,2910.0,1455.0
915,161,2,0,2,8,중국, ,1,5,2,3,4,6,1,2,4,7,가족/친지,2,개별여행,6,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,12,1,2,7,쇼핑,1,2,3,7,5,8,9,1451.0,725.5,725.5
919,182,1,1,2,8,중국,1,3,6,3,4,1,6,4,17,4,2,혼자,1,개별여행,4,4,4,4,3,5,4,3,5,4,3,4,4,4,4,4,1, , , , , , , , , , , ,2,5, , , , , ,1, , , , ,6,7, , , ,96,98,10,1,17,2,식도락,1,1,7, ,5,6,13,1258.85,740.5,518.35
927,1038,1,2,2,3,중국,1,1,7,3,2,7,1,4,4,2,12,가족/친지,2,개별여행,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,5,8,22,2,1, ,쇼핑,1,1,5,7,5,10,12,1900.0,1000.0,900.0
928,113,2,1,2,7,중국, ,2,8,8, , ,1,1,4,2,7,혼자,1,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,14,5,2,7,18,식도락,1,1,3,7,4,5,7,4572.525,0.0,4572.525
933,718,2,1,2,4,중국,1,5,8,2,4,6,1,4,9,2,12,혼자,1,개별여행,7,4,4,4,4,3,2,3,3,3,3,4,3,3,4,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,16,4,8,1,5,16,뷰티관광,7,1,5,7,4,5,7,3152.44,2974.0,178.44
936,939,1,1,2,4,중국, ,1,8,2,3, ,1,6, , , ,혼자,1,개별여행,21,4,4,4,3,3,4,4,4,2,2,4,4,4,4,4,1, , , , , , , ,14, , , , , , , , , , ,1, , , , ,6, , , , ,5, , ,16,19,2,공연/민속행사/축제참가관람,3,7, , ,5, , ,525.0951735,0.0,525.0951735
937,54,1,2,2,12,중국,1,6,9,3,4,6,2,4,2,4,7,가족/친지,2,개별여행,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,1,1,2,3,식도락,1,5,7, ,5,10,16,4846.32,3048.0,1798.32
944,1463,2,1,2,12,중국,9,2,10,2,4,5,1,1,1,2,4,가족/친지,2,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,131,124,128,1,2,9,테마파크,1,1,2, ,4,5,8,1437.35,1210.4,226.95
951,900,2,1,2,3,중국, ,1,11,2, , ,2,1,16,10,2,혼자,1,개별여행,7,4,4,5,4,3,4,4,5,3,4,4,3,3,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,18,10,5,1,9, ,테마파크,3,1,5,7,3,5,6,1513.0,1059.1,453.9
952,1102,2,2,2,4,중국, ,1,11,1,4,8,2,1,9,2,12,가족/친지,3,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,128,131,1,7,2,식도락,2,1, , ,5, , ,2087.94,1210.4,877.54
953,1103,2,1,3,4,중국, ,3,11,3,7,2,6,1,7,13,6,친구/연인,2,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,128, ,2,7,1,쇼핑,1,2, , ,5, , ,1210.4,1210.4,0.0
954,1104,2,1,2,5,중국, ,3,11,1, , ,1,1,16,4,7,친구/연인,3,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,131,134,135,19,8,18,공연/민속행사/축제참가관람,1,1,9,10,4,5,9,302.6,0.0,302.6
955,1118,2,2,2,5,중국, ,1,11,2,4,3,1,1,2,1,9,혼자,1,개별여행,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,128, , ,1,2,21,쇼핑,1,2,9, ,5,10, ,3631.2,3328.6,302.6
959,1044,2,2, ,12,중국, ,40,12,3,1,2,1,4,7,4,12,직장동료,4,개별여행,6,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,129,125,124,1,2,20,쇼핑,1,2,9, ,5,8,10,3464.77,0.0,3464.77
1120,227,1,1,1,4,중국, ,3,10,2,3, ,1,5, , , ,혼자,1,개별여행,30,4,5,5,4,4,9,5,5,4,4,5,4,5,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,13,20, ,23,2,7,식도락,4,12, , ,21, , ,1586.588042,0.0,1586.588042
1140,733,2,1,2,1,중국, ,1,12,1, , ,1,1,1,2,4,가족/친지,3,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,15,1,2,21,쇼핑,1,1,5,7,5,8, ,1966.9,0.0,1966.9
1278,202,2,1,2,5,중국, ,2,1,7,5,4,1,1,5,2,10,친구/연인,3,개별여행,6,5,3,5,5,5,5,5,5,5,5,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,9,1,7,2,쇼핑,1,1,2,7,5, , ,1719.6,1433.0,286.6
1339,1702,1,2,2,6,중국, ,3,2,1,7,3,1,6, , , ,혼자,1,개별여행,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,99,104,14,21,1,연수/교육/연구,1,9,10, ,5,11,10,350.0,200.0,150.0
1342,1,1,3,1,2,중국,1,2,3,2,1,7,6,1,6,1,16,친구/연인,2,개별여행,40,5,5,5,5,4,5,5,5,4,3,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,5,17,9,17,18,자연경관감상,2,1,7,9,5,8,12,1308.6,145.4,1163.2
1384,568,1,2,2,3,중국, ,5,4,3,7,8,1,4,2,10,4,친구/연인,3,개별여행,3,4,4,2,3,4,4,4,4,5,5,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,20,1,2,8,쇼핑,1,2,3,7,5,10, ,2910.0,1455.0,1455.0
1385,569,1,2,4,3,중국, ,3,4,7,1,2,1,1,2,4,10,친구/연인,3,개별여행,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,5,14,1,2,7,식도락,1,2, , ,1,5,8,3637.5,2910.0,727.5
1386,573,1,2,1,12,중국, ,3,4,2,3, ,1,5, , , ,가족/친지,2,개별여행,11,3,5,4,5,4,5,4,3,3,4,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,10,1,2,4,식도락,4,2,3,9,8,11,12,1029.6,772.2,257.4
1387,576,2,1,2,8,중국,6,2,4,3,6,2,1,1,9,2,4,혼자,1,개별여행,3,4,4,4,3,3,4,3,3,4,4,4,3,3,4,3,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,5,31,26,1,2,3,쇼핑,2,5,7,10,4,5,10,727.5,582.0,145.5
1396,1041,2,2,3,12,중국, ,2,4,3,2,4,6,1,2,4,6,직장동료,4,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,16,19,2,1,4,쇼핑,1,1,7, ,5, , ,1178.55,1164.0,14.55
