,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
141,1038,2,0,2,8,미국,1,1,11,2, , ,2,5, , , ,친구/연인,2,개별여행,4,5,5,5,5,5,5,5,3,3,5,5,5,5,4,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,24,1,4,22,17,4,전통문화체험,4,1,3,4,4,5,11,800.0,250.0,550.0
143,1065,2,3,4,2,미국, ,1,12,1,2, ,2,1,11,4,3,가족/친지,2,개별여행,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,30,5,8,9,20,14,고궁/역사유적지방문,1,1, , ,10,18, ,470.0,200.0,270.0
146,1057,1,4,3,5,미국, ,10,1,5,3, ,2,1,17, , ,혼자,1,개별여행,4,4,5,4,5,5,4,4,4,5,5,5,3,4,2,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2, ,17,19,18,고궁/역사유적지방문,1,3, , ,10,18, ,500.0,500.0,0.0
149,1351,2,1,2,8,미국, ,1,1,1,2,7,3,5, , , ,혼자,1,개별여행,2,5,5,5,5,5,4,5,5,4,5,5,4,4,4,4, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,21,22, ,23,4,18,기타,2,9, , ,4, , ,42.23624682,0.0,42.23624682
151,727,1,4,3,2,미국, ,7,4,9, , ,1,6, , , ,혼자,1,개별여행,5,5,5,4,5,5,4,4,4,4,4,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,4,11, ,16,1, ,업무수행,1,1, , ,10,15, ,1200.0,1200.0,0.0
153,170,1,5,3,2,미국, ,5,5,2, , ,5,6, , , ,직장동료,3,개별여행,4,4,4,4,4,2,9,4,4,3,2,5,4,4,5,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10, , ,15,16,7,유흥.오락,1,12, , ,21, , ,850.0,550.0,300.0
157,492,1,2,1,5,미국, ,1,9,3,2,4,6,5, , , ,혼자,1,개별여행,3,5,5,5,5,5,9,5,5,5,5,5,4,5,5,5, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,136, , ,22,4,5,전통문화체험,4,12, , ,21, , ,70.0,0.0,70.0
158,286,2,2,3,2,미국, ,6,2,3,2,4,8,7, , , ,직장동료,2,개별여행,52,4,5,5,4,5,4,4,4,5,3,5,3,4,4,2,1,4, , , , , , , , ,3, , , , , , , , ,1,2, , , ,6, , , , ,8,3,89,22,6,1,전통문화체험,2,3,4,5,8,10,11,1010.0,0.0,1010.0
166,930,1,4,3,2,미국, ,10,8,3, , ,1,6, , , ,혼자,1,개별여행,4,5,4,4,5,5,9,4,4,4,5,5,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,2, ,식도락,1,12, , ,21, , ,590.0,460.0,130.0
167,490,1,1,2,2,미국, ,1,10,3,2,4,10,1,16,11,4,가족/친지,3,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,17,5,6,2,20,1,식도락,1,1,4,7,4,6, ,1360.0,1000.0,360.0
168,104,2,0,1,8,미국, ,2,12,3,5,2,3,5, , , ,혼자,1,개별여행,6,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3,14,1,17,7,유흥.오락,3,4,7,9,4,5,14,1112.095622,0.0,1112.095622
172,1347,2,2,3,2,미국, ,1,1,3, , ,2,1,2,4, ,혼자,1,개별여행,2,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,14, ,1,2, ,쇼핑,2,1,9, ,10, , ,64.97884126,0.0,64.97884126
175,171,1,1,2,7,미국, ,1,5,1,3, ,6,1,17,11,12,가족/친지,2,개별여행,2,4,5,4,4,5,5,4,4,3,4,4,3,4,3,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,1,4,22,1,17,20,쇼핑,1,1,3, ,10, , ,300.0,150.0,150.0
176,154,2,0,1,8,미국,18,1,6,2,3,4,5,1,17, , ,가족/친지,3,개별여행,2,5,5,5,5,5,5,5,4,5,4,4,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,5, ,1, , ,쇼핑,1,1, , ,10, , ,100.0,100.0,0.0
180,586,2,3,2,7,미국,2,1,6,4,3, ,2,1,16,9,3,가족/친지,7,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,6,5,17,2,18,고궁/역사유적지방문,1,4, , ,14,15, ,1950.0,1850.0,100.0
