,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
10867,360,1,2,3,8,인도네시아, ,3,10,3,7,2,1,6, , , ,혼자,1,개별여행,7,5,5,5,5,2,5,5,5,5,5,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,18,5,3,13,18,15,자연경관감상,1,3,5,7,4,8,16,1057.725362,793.2940212,264.4313404
10868,363,1,2,3,1,인도네시아, ,4,10,3,5,2,3,6, , , ,직장동료,3,개별여행,9,3,3,4,4,3,4,4,4,2,3,4,3,4,3,4, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,15,1,2,쇼핑,1,1,3,10,5,15,16,1057.725362,528.8626808,528.8626808
10869,364,1,1,2,11,인도네시아, ,2,10,3,2,6,3,1,16,7,11,혼자,1,개별여행,14,4,4,5,5,5,4,4,5,5,5,5,4,4,4,4,1, , ,9, , , , , , ,3, , , , , , , , ,1, , ,4, ,6, , , , ,45,14,5,2,1,3,온천/스파,2,4,7,9,3,4,5,1101.797252,352.5751205,749.2221311
10870,365,2,1,2,11,인도네시아, ,1,10,3,2,8,10,1,2,7,6,친구/연인,4,개별여행,8,4,3,4,4,3,4,4,4,2,3,4,3,4,3,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,1,5,16,1,9,17,고궁/역사유적지방문,2,7,8,9,4,6,19,1000.85,0.0,1000.85
10871,366,1,2,2,3,인도네시아, ,1,10,2,3,5,5,1,1,3,6,직장동료,6,단체여행,6,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,16,48,17,1,18,17,자연경관감상,3,1,9, ,5,6,13,1184.0,518.0,666.0
10872,368,2,1,2,3,인도네시아, ,1,10,3,6, ,7,1,16,4,12,친구/연인,4,개별여행,6,4,4,5,4,3,5,4,4,1,2,3,3,4,3,4,1, ,8,9, , , , , , , , , , , , ,16, , ,1, ,3,4, , , ,8, , ,12,40,125,18,9,1,쇼핑,2,1,4,5,4,5,6,962.0,444.0,518.0
10873,369,1,2,2,7,인도네시아, ,1,10,1, , ,4,1,1,7, ,가족/친지,2,단체여행,4,4,4,4,5,4,5,5,5,2,4,5,3,5,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,5,28,46,17,20,2,고궁/역사유적지방문,1,3,7, ,4,5,17,888.0,518.0,370.0
10874,371,1,4,2,2,인도네시아, ,10,10,5, , ,4,6, , , ,혼자,1,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , ,12, , , , ,1, , , , , ,7, , , ,1,5,108,8,17,13,카지노,1,7, , ,5, , ,2556.169624,0.0,2556.169624
10875,372,1,3,3,5,인도네시아, ,1,10,3,5,7,1,1,1,8,3,가족/친지,6,개별여행,7,4,3,4,4,4,4,4,3,3,3,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,1,4,3,17,18,고궁/역사유적지방문,2,5,7, ,18, , ,440.7189007,0.0,440.7189007
10876,373,1,2,2,2,인도네시아, ,1,10,3,2,1,12,1,1,16,8,혼자,1,단체여행,7,5,4,5,5,4,5,5,4,4,4,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,50,5,46,2,1, ,식도락,1,3,5,7,10,15,18,2553.0,1073.0,1480.0
10877,374,2,1,2,6,인도네시아, ,1,10,3,6,2,5,1,8,7,1,친구/연인,2,개별여행,10,5,5,5,5,5,5,5,5,3,3,5,4,4,5,5,1, , , , , , , , , , , , , ,12, , , , ,1, , , , , ,7, , , ,8,11,13,2,1,22,자연경관감상,1,5,9, ,3,5, ,528.8626808,0.0,528.8626808
10946,456,2,2,2,5,인도네시아, ,1,10,3, , ,2,6, , , ,가족/친지,3,개별여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4, , ,16, , ,업무수행,1,10, , ,14, , ,236.8,0.0,236.8
10987,503,2,1,3,4,인도네시아, ,2,10,3,5,1,3,1,6,1,4,혼자,1,개별여행,4,5,4,5,5,5,5,5,5,3,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,17,5,15,20,19,공연/민속행사/축제참가관람,2,4,5,7,4,5, ,132.2156702,0.0,132.2156702
10988,505,2,2,3,5,인도네시아, ,1,10,5,3,2,3,6, , , ,직장동료,2,개별여행,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,9,17,15,20,1,쇼핑,7,7, , ,18, , ,960.7672035,176.2875603,784.4796432
11007,533,2,2,2,5,인도네시아, ,4,10,6,3,4,6,1,9,2,11,친구/연인,3,개별여행,11,5,5,5,4,4,4,4,4,3,4,4,3,5,5,5,1,4,8, , , , , , , , , ,2, , , , , , ,1,2,3, , ,6, , , , ,8,6,96,1,17,18,쇼핑,1,5,7,9,1,4,15,2030.0,1000.0,1030.0
11010,536,2,1,3,4,인도네시아, ,1,10,6,2,4,3,1,2,8,3,친구/연인,3,개별여행,6,5,5,5,4,4,5,4,5,3,3,5,5,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,40,5,6,1,18,4,쇼핑,2,4,5,7,4,5,10,470.0,200.0,270.0
11011,537,1,1,2,10,인도네시아, ,1,10,1,7,3,5,1,16,4,5,가족/친지,5,에어텔여행,7,4,4,4,4,3,4,3,4,2,2,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,2,8,17,20,18,시티투어버스이용,1,1,5,7,4,8, ,600.0,500.0,100.0
11097,642,2,1,2,7,인도네시아, ,1,10,3,2,5,6,1,2,4,1,친구/연인,3,개별여행,6,4,4,4,4,4,5,4,3,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,16,19,1,18,17,쇼핑,1,1,3,7,4,5,11,379.0182546,88.14378013,290.8744744
11184,737,2,1,2,3,인도네시아, ,2,10,3,5, ,12,1,1,4,2,친구/연인,3,개별여행,7,5,4,5,5,5,5,5,4,3,4,5,4,4,4,4,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,19,6,9,1,2,18,쇼핑,2,4,5,7,5,7,15,1140.580515,0.0,1140.580515
11185,738,1,3,2,2,인도네시아, ,1,10,3,2,5,6,1,3,2,12,직장동료,5,개별여행,8,5,5,5,5,5,5,5,5,2,4,5,4,5,4,4,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,125,124,133,11,20,1,레포츠활동,1,1,5,7,4,5,11,1110.0,0.0,1110.0
11186,739,1,2,2,1,인도네시아, ,1,10,3,2,5,8,1,1,2,3,친구/연인,4,개별여행,4,5,5,4,5,3,5,5,4,4,4,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,1,48,6,1,17,18,고궁/역사유적지방문,2,4,7,9,5,8,10,484.7907907,44.07189007,440.7189007
11224,779,1,2,3,2,인도네시아, ,1,10,5,3,4,6,1,1,4,3,가족/친지,3,단체여행,7,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,8,5,18,2,1,자연경관감상,1,5,7,9,5,10,15,1500.0,1000.0,500.0
11225,780,1,4,3,5,인도네시아,20,1,10,1,2,8,3,7, , , ,혼자,1,개별여행,4,5,5,5,5,4,5,4,4,3,5,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,20, ,15,14,1,미팅/회의/학술대회/박람회참가,1,9, , ,18, , ,850.0,800.0,50.0
11226,781,2,1,2,8,인도네시아, ,1,10,1,3,2,7,1,2,6,13,가족/친지,3,단체여행,6,4,4,5,4,3,5,5,5,2,3,5,5,3,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,9,1,18,17,쇼핑,1,4,5,7,5,18,19,1600.0,1000.0,600.0
11468,1318,1,3,1,7,인도네시아, ,1,10,3,2,1,3,1,7,16,8,가족/친지,2,단체여행,4,4,4,4,4,5,5,4,4,5,5,4,4,5,4,5, , , , , , , , ,14, , ,7,2, , , , , , , , , , , ,6, , , , ,97,72,99,18,19,1,공연/민속행사/축제참가관람,1,3,9, ,4,5,10,1436.743616,555.3058148,881.4378013
11469,1319,1,3,2,2,인도네시아,1,4,10,3, , ,2,6, , , ,혼자,1,개별여행,5,4,4,5,5,4,3,3,4,4,4,4,4,4,4,4,1,4, , , , , , , , , , ,2, , , , , , ,1,2, , , ,6, , , , ,19,20,97,16,2,1,업무수행,1,1, , ,9,10,11,740.4077531,264.4313404,475.9764127
11470,1320,1,3,2,3,인도네시아, ,3,10,2,3, ,2,5, , , ,혼자,1,개별여행,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4, , , , , , , , , , , ,7,2, , , , , , , , , , , ,6, , , , ,97,96,99,2,18,8,식도락,2,1,9, ,5,6,10,584.6,0.0,584.6
11630,83,1,4,2,3,인도네시아, ,10,11,2, , ,10,6, , , ,혼자,1,개별여행,41,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , ,14, , , , , , , , , , ,1, , , , ,6, , , , ,76,8, ,16,1, ,업무수행,1,1,5,10,8,10,11,5288.626808,5288.626808,0.0
11631,84,1,2,2,2,인도네시아, ,1,11,3,5,2,7,1,16,7,8,가족/친지,5,개별여행,7,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,16,1,2,17,쇼핑,1,5,7,10,4,5, ,3700.0,1480.0,2220.0
11669,134,2,1,2,5,인도네시아, ,1,11,1,3,4,6,1,13,2,7,가족/친지,5,개별여행,7,4,5,4,4,5,5,5,4,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,17,14,1,11,22,쇼핑,1,7,9,10,1,4,5,1554.0,814.0,740.0
11670,135,1,1,3,2,인도네시아, ,1,11,3,4,2,8,1,4,3,2,친구/연인,2,개별여행,8,4,4,4,4,4,4,3,2,2,3,3,4,4,4,4,1, , , , , , , , , , , , , ,12, , , , ,1, , , , , ,7, , , ,3,108,6,1,22,17,전통문화체험,2,4,7,8,5,10,17,462.0,0.0,462.0
11692,164,2,1,2,6,인도네시아, ,1,11,3,6,2,12,1,3,13,1,친구/연인,5,개별여행,10,4,4,4,4,3,4,4,4,3,3,4,4,4,3,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,98,96,14,17,1,4,고궁/역사유적지방문,1,7,9,11,5,13,19,851.0,222.0,629.0
11693,165,1,1,2,7,인도네시아, ,2,11,3,2,5,5,1,9,1,2,가족/친지,6,개별여행,7,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,15,5,6,2,18,1,식도락,2,3,5,7,20, , ,2183.0,0.0,2183.0
11694,166,1,1,2,2,인도네시아, ,3,11,2,5,8,1,6, , , ,혼자,1,개별여행,6,5,4,5,5,4,4,4,5,4,4,5,5,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,97,4,96,1,16,17,고궁/역사유적지방문,1,1,9, ,5,9, ,1498.444262,1498.444262,0.0
11724,202,2,2,3,1,인도네시아, ,2,11,3,5,4,8,1,1,3,2,친구/연인,3,개별여행,9,4,4,5,4,4,4,5,3,3,2,3,4,4,3,4,1, , ,9, , , , ,14, , , , , , , , , , ,1, , ,4, ,6, , , , ,48,50,72,18,17,1,자연경관감상,2,1,7,10,5,9,10,680.8,14.8,666.0
11798,286,2,1,2,6,인도네시아, ,1,11,3,5,6,6,1,3,6,2,직장동료,2,개별여행,7,5,5,5,5,5,5,5,5,4,4,5,4,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,4,7,17,22,1,고궁/역사유적지방문,2,2,7,9,4,5,10,1263.100369,705.1502411,557.9501282
11799,287,2,1,3,2,인도네시아, ,1,11,3,2, ,1,1,13,2,7,혼자,1,개별여행,5,5,4,4,4,3,5,4,3,3,3,4,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,7, ,19,1, ,공연/민속행사/축제참가관람,1,7, , ,5,19, ,895.4,740.0,155.4
11800,288,2,1,2,2,인도네시아,1,1,11,3,2,5,5,1,1,3,2,가족/친지,5,개별여행,6,4,4,3,3,3,5,4,4,3,3,3,4,4,3,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,4,5,7,1,17,유흥.오락,1,2,5,7,4,5,8,1036.0,814.0,222.0
11923,438,2,1,3,5,인도네시아, ,1,11,5,2,3,6,1,4,1,6,친구/연인,6,개별여행,8,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,13,19,18,2,1,18,쇼핑,2,5,7,9,5,10, ,780.0,205.0,575.0
11939,458,1,3,3,1,인도네시아, ,3,11,3,2, ,4,6, , , ,가족/친지,3,개별여행,12,4,4,3,3,4,5,5,3,2,3,5,4,4,4,4,1, , , , , , , , , ,3, , , , , , , , ,1, , , , ,6, , , , ,16,5,3,16,1,7,쇼핑,1,3,7,9,5,18, ,1060.0,960.0,100.0
11940,459,1,2,3,2,인도네시아, ,1,11,4,1,5,10,1,7,3,16,친구/연인,3,개별여행,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,12,4,1,19,21,쇼핑,1,3,7,9,4,5,16,1360.0,400.0,960.0
11978,498,1,1,2,5,인도네시아, ,1,11,2, , ,3,1,5,9,8,가족/친지,13,개별여행,4,3,4,3,5,2,4,4,1,1,2,4,3,2,1,2,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,17,20,1,10,3,스포츠활동,1,1,3,7,5,10,11,1762.875603,1322.156702,440.7189007
11979,499,1,1,3,2,인도네시아, ,2,11,3,5,2,6,1,5,2,4,친구/연인,4,개별여행,6,5,5,5,5,4,5,4,5,3,3,5,3,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,20,16,2,1,22,식도락,1,1,3,7,2,5,6,969.5815815,0.0,969.5815815
11980,500,1,1,2,4,인도네시아, ,1,11,3,6,2,2,1,13,7,4,친구/연인,4,개별여행,6,4,3,4,4,5,4,4,4,2,3,5,4,4,5,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,7,6,5,1,2,19,공연/민속행사/축제참가관람,1,4,7,9,5,10,19,2137.486668,0.0,2137.486668
11981,501,2,0,1,8,인도네시아, ,1,11,3,5,2,2,1,13,4,7,가족/친지,3,개별여행,8,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5,3,1,2,19,공연/민속행사/축제참가관람,2,5,7,8,4,5,19,888.0,0.0,888.0
12110,641,1,1,2,4,인도네시아, ,1,11,2,3,8,8,1,1,7,12,가족/친지,2,개별여행,8,4,3,4,4,5,4,4,3,2,3,4,3,4,3,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,5,7,9,2,18,1,식도락,1,4,7,10,5,9,10,1280.2,614.2,666.0
12111,642,2,2,2,7,인도네시아, ,1,11,1,3,5,1,1,1,2,8,혼자,1,개별여행,5,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,9,14,4,5,7,유흥.오락,1,1,7, ,4,5, ,925.5096914,440.7189007,484.7907907
12131,664,1,4,3,5,인도네시아, ,2,11,3,5,2,2,1,3,6,12,가족/친지,3,개별여행,7,4,4,4,4,4,4,5,4,3,3,4,3,4,3,4,1, , , , , , , , , , , , , ,12, , , , ,1, , , , , ,7, , , ,4,8,108,4,1,2,휴양/휴식,2,4,5,6,5,9,10,982.8031485,0.0,982.8031485
12142,680,1,1,2,6,인도네시아, ,2,11,3,4,1,8,1,7,13,8,친구/연인,2,개별여행,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,14,20,1,20,2,쇼핑,2,3,5,7,3,5,13,802.1022292,0.0,802.1022292
12143,681,2,1,2,5,인도네시아, ,1,11,3,2, ,8,1,5,6,2,가족/친지,2,개별여행,7,4,3,4,4,5,4,5,5,5,3,5,4,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,4,5,9,18,1,자연경관감상,2,4,5,7,4,5,10,910.2,0.0,910.2
12178,723,1,2,2,7,인도네시아, ,1,11,2,3,5,8,1,7,3,8,직장동료,3,개별여행,6,5,5,4,4,4,4,5,4,2,3,4,3,4,4,5,1, ,8,9, , , , ,14, , , , , , , , , , ,1, ,3,4, ,6, , , , ,1,48,13,17,20,1,고궁/역사유적지방문,1,1,5,7,11,13,19,555.0,296.0,259.0
12179,724,2,1,2,6,인도네시아, ,2,11,3,5,6,8,1,1,4,7,가족/친지,2,개별여행,9,4,3,4,3,3,4,4,3,3,3,3,4,4,4,4,1, ,8,9, , , , , , , , ,2, , , , , , ,1, ,3,4, ,6, , , , ,4,100,1,18,1,2,자연경관감상,2,3,5,7,5, , ,881.4378013,881.4378013,0.0
12180,725,1,4,3,9,인도네시아, ,5,11,2,3,5,1,5, , , ,가족/친지,2,개별여행,7,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,1,5,6,17,2,1,식도락,1,3,4,9,4,5,6,2027.306943,1057.725362,969.5815815
12212,761,1,0,2,8,인도네시아, ,1,11,5,3, ,1,1,13,1,7,가족/친지,4,개별여행,4,5,4,5,5,3,3,5,4,3,3,4,4,4,5,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,1,4,5,18,17,1,자연경관감상,1,1,2,7,4,5,15,1000.0,600.0,400.0
12213,762,1,2,3,1,인도네시아, ,1,11,2,3,5,8,1,1,4,16,가족/친지,3,개별여행,9,4,4,4,4,4,3,4,3,3,2,5,4,4,4,4,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,50,21,5,18,20,1,자연경관감상,2,5,7,10,3,4,10,617.0064609,0.0,617.0064609
12214,763,2,2,2,5,인도네시아, ,1,11,2,3, ,8,1,8,1,3,가족/친지,2,개별여행,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,1,4,18,1,2,자연경관감상,2,7,8, ,5,18, ,330.0,180.0,150.0
12232,790,1,1,2,4,인도네시아, ,3,11,1,2,7,1,6, , , ,직장동료,18,단체여행,4,4,2,4,4,4,4,4,4,2,3,4,4,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,1,4,8,1,20,21,시티투어버스이용,1,1,5,7,1,4,8,925.5096914,0.0,925.5096914
12233,791,1,3,2,1,인도네시아,1,1,11,1,2,3,3,1,1,12,2,직장동료,11,단체여행,6,4,4,4,4,4,4,5,4,4,3,4,4,5,5,5,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,50,48,24,18,1,16,시찰(산업시설등),1,4,6,7,4,5,8,2664.0,1480.0,1184.0
12234,792,2,2,2,7,인도네시아,1,1,11,2,3,5,2,1,7,3,2,가족/친지,4,개별여행,4,5,4,5,5,4,5,4,5,4,3,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,48,5,1,17,9,1,자연경관감상,2,4,5,7,5,6,15,1322.156702,617.0064609,705.1502411
12272,841,2,2,2,2,인도네시아, ,1,11,2,3, ,1,6, , , ,혼자,1,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,17,14,5,1,2,17,고궁/역사유적지방문,1,7, , ,3,4,5,3781.368168,696.3358631,3085.032305
12594,94,1,2,2,6,인도네시아, ,1,12,2,3,5,6,1,1, , ,가족/친지,6,개별여행,10,4,3,3,3,3,3,4,3,3,3,3,3,3,2,2,1, ,8,9, , , , , , , , ,2, , , ,16, , ,1, ,3,4, ,6, ,8, , ,48,28,131,18,17,10,자연경관감상,1,7, , ,5,8, ,3700.0,0.0,3700.0
12595,95,1,3,2,4,인도네시아, ,1,12,3, , ,2,1,1,9,3,가족/친지,5,개별여행,6,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,17,1,2,18,1,7,스포츠활동,2,2,4,7,1,4,15,1050.8,0.0,1050.8
12596,96,2,0,2,8,인도네시아, ,1,12,3,6,2,4,7, , , ,혼자,1,개별여행,120,5,5,5,5,4,5,5,5,1,4,5,5,5,5,5,1, ,8, , , , , , , , , ,2, , , , , , ,1, ,3, , ,6, , , , ,5,28,136,1,7,18,쇼핑,4,4,5,6,4,15, ,2802.842625,0.0,2802.842625
12600,100,2,1,2,5,인도네시아,1,1,12,2,5,1,2,8, , , ,가족/친지,2,단체여행,8,4,3,4,4,4,4,4,3,3,4,3,3,4,4,5,1, , , , , , , , , , , , , , , ,16, , ,1, , , , , , ,8, , ,124,133,131,1,2,4,휴양/휴식,1,1,5,7,4,8, ,3947.16,3774.0,173.16
12601,101,1,0,2,8,인도네시아, ,1,12,3,5,2,6,7, , , ,혼자,1,개별여행,120,5,5,5,5,5,5,5,5,3,3,5,4,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,40,28,7,14,2,18,자연경관감상,5,1,3,7,3,4,14,2405.0,2405.0,0.0
12602,102,2,1,2,7,인도네시아, ,1,12,3,5,2,3,1,3,8,4,가족/친지,4,개별여행,3,4,4,3,4,5,4,4,3,2,3,4,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,17, ,2,1,17,식도락,1,3, , ,5,9, ,592.0,296.0,296.0
12641,143,1,4,2,6,인도네시아,1,2,12,3,5,2,1,1,8,15,5,가족/친지,4,단체여행,4,4,4,5,5,4,3,4,4,2,3,5,3,4,3,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,48,1,28,4,2,1,휴양/휴식,1,1,5,7,4,5,18,1628.0,0.0,1628.0
12689,201,2,1,2,8,인도네시아, ,1,12,3,5,1,3,1,13,8,1,가족/친지,3,단체여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3,5,4,9,5,뷰티관광,1,1,5, ,3,4,5,139.86,0.0,139.86
12710,223,1,2,2,1,인도네시아, ,1,12,6,3,2,4,6, , , ,직장동료,5,개별여행,5,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,1,4,3,13,1,2,쇼핑,2,4,7, ,4,5, ,452.0713911,0.0,452.0713911
12711,224,2,1,2,8,인도네시아, ,1,12,8, , ,7,7, , , ,혼자,1,개별여행,120,4,4,4,4,3,3,4,3,3,3,3,5,4,5,4,1, , , , , , , , ,15, , , , , ,13, , , ,1, , , , ,6,7, , , ,81,80,115,14,18,1,쇼핑,1,9,10, ,16,4,3,2848.049764,1853.492704,994.5570605
12712,225,2,2,1,2,인도네시아, ,1,12,1,7,5,4,1,1,3,8,가족/친지,5,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,10,17,9,4,고궁/역사유적지방문,1,1,7, ,3,4, ,1073.0,555.0,518.0
12838,367,1,3,3,2,인도네시아, ,1,12,1,2,3,2,1,8,2,3,가족/친지,5,단체여행,5,4,3,3,4,4,4,4,4,3,3,4,4,5,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,49,1,5,1,4,19,식도락,1,1,5,7,6,13,15,2500.0,2500.0,0.0
12975,516,2,2,2,2,인도네시아, ,1,12,3,6,5,6,1,2,4,1,직장동료,4,개별여행,4,5,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,4,51,1,1,2,10,스포츠활동,1,3,7,8,2,4,5,950.0,400.0,550.0
12976,517,1,0,2,8,인도네시아,1,1,12,1,2,3,4,1,8,16,9,가족/친지,10,단체여행,4,4,4,5,4,4,4,4,4,3,4,4,4,4,2,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,50,8,17,1,22,고궁/역사유적지방문,1,3,5,7,1,5,18,1250.0,1000.0,250.0
13055,623,2,3,3,2,인도네시아, ,4,12,1,3,2,2,6, , , ,혼자,1,개별여행,14,5,5,4,4,5,4,4,4,3,4,4,3,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,4,5,1,15,17,2,카지노,1,1,2,5,5,8,4,6500.0,3000.0,3500.0
13056,624,2,2,3,1,인도네시아, ,1,12,1,7,2,7,1,3,2,8,친구/연인,8,개별여행,5,1,3,3,3,4,5,5,2,2,3,4,3,4,3,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,1,8,9,1,20,13,쇼핑,1,4,5,7,4,5,18,2146.0,0.0,2146.0
13057,625,1,2,3,1,인도네시아, ,2,12,1,5, ,1,6, , , ,직장동료,6,개별여행,5,4,4,4,4,3,3,4,3,3,3,3,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,5,8,15,17,2,고궁/역사유적지방문,1,6,7,9,4,8,10,830.0,0.0,830.0
13058,626,1,2,3,2,인도네시아, ,3,12,3,2,5,6,6, , , ,혼자,1,개별여행,6,4,3,4,4,4,4,4,4,3,2,4,3,4,4,4,1, , , , , , , , , , , , , , , , ,97, ,1, , , , , , , ,9, ,4,5,1,13,1,2,식도락,1,5,7,9,4,10,15,1989.114121,1084.971339,904.1427822
13125,700,2,1,2,7,인도네시아,6,1,12,3,2,5,11,1,13,4,15,친구/연인,4,개별여행,14,5,5,5,5,5,5,5,5,3,4,5,4,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,9,8,1,17,1,20,쇼핑,2,7,9,10,4,5,6,958.3913492,452.0713911,506.319958
13126,701,2,1,2,8,인도네시아, ,1,12,3,1,2,3,4,12,13,4,가족/친지,3,단체여행,4,4,3,4,5,4,5,4,4,4,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,1,1,22,10,스포츠활동,1,5,2,7,5,9,19,730.0,600.0,130.0
