,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1999,519,2,0,2,8,일본, ,2,1,2,3,8,2,4,2,4,7,가족/친지,4,개별여행,4,5,5,5,5,5,5,3,5,4,5,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,19,9,1,2,4,쇼핑,1,11, , ,2,3,10,681.6,0.0,681.6
2000,520,2,0,2,8,일본, ,1,1,1,2,3,2,4,2,4,10,친구/연인,2,에어텔여행,3,5,4,5,5,3,4,3,4,5,5,3,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,9, ,1,2, ,쇼핑,1,1,2, ,4,5, ,604.92,0.0,604.92
2001,521,2,0,2,8,일본, ,3,1,3,7,1,1,4,2,4,7,가족/친지,2,에어텔여행,3,5,4,5,5,5,5,3,4,4,4,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,19,5,1,2, ,쇼핑,1,7, , ,3,4,5,460.08,0.0,460.08
2002,522,2,1,1,3,일본, ,4,1,3,2,5,2,4,2,4,9,가족/친지,2,개별여행,4,5,4,4,4,5,5,5,5,4,4,3,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5, ,1,2,19,공연/민속행사/축제참가관람,2,2,7,10,4,5,10,349.32,170.4,178.92
2003,523,2,1,2,8,일본, ,4,1,3,4,1,1,5, , , ,혼자,1,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,6,8,1,2, ,식도락,2,7,10, ,4,5,10,613.44,0.0,613.44
2004,524,2,2,2,4,일본,3,5,1,3,2, ,3,1,2,4,16,친구/연인,2,개별여행,2,4,4,3,3,5,4,4,4,3,4,4,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,5, ,2,1, ,식도락,1,9, , ,18, , ,247.08,59.64,187.44
2005,525,2,3,1,2,일본, ,8,1,3,2,5,1,6, , , ,가족/친지,3,에어텔여행,3,4,3,3,3,4,4,4,3,3,3,4,3,3,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,6,16,1, ,쇼핑,1,4,5,7,4,6,8,315.24,187.44,127.8
2006,526,2,2,2,5,일본, ,5,1,3,5, ,1,1,2,4, ,혼자,1,에어텔여행,5,4,4,5,4,4,5,5,4,4,4,5,5,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,5,6,1,2, ,쇼핑,1,7,11, ,3,5,10,1303.56,0.0,1303.56
2007,527,2,4,1,4,일본, ,3,1,9, , ,1,4,2,4, ,친구/연인,2,에어텔여행,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,4,5,1,2, ,식도락,1,4,5,7,5,10,18,596.4,0.0,596.4
2008,528,2,1,2,4,일본, ,2,1,2, , ,1,5, , , ,친구/연인,2,에어텔여행,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1, , , , , ,11, , , , , , , , , , , , ,1, , , ,5, , , , , ,8,13, ,23,2, ,기타,1,5,10, ,5,10, ,468.6,255.6,213.0
