,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1590,199,2,2,1,9,홍콩, ,4,12,1,3,2,11,4,2,4,8,가족/친지,4,단체여행,5,5,4,4,4,3,4,4,5,5,4,5,5,5,4,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,14,28,1,9,10,스포츠활동,1,3,7, ,3,5,10,1407.872,1407.872,0.0
1606,5016,2,1,2,4,홍콩,1,1,12,3,2, ,3,1,10,4,12,친구/연인,2,개별여행,6,4,4,3,3,4,5,5,4,4,4,4,4,4,4,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,15,5,3,2,7,18,식도락,1,1,7,9,6,10,15,1062.4,358.4,704.0
1690,87,1,1,2,8,홍콩,1,1,1,2,5,1,6,1,4,2,1,친구/연인,5,개별여행,7,5,4,4,4,4,4,5,4,4,4,5,4,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,19,2,1,2,7,식도락,2,1,3,7,5,8,12,2135.17,0.0,2135.17
1694,91,1,2,3,2,홍콩, ,1,1,3, , ,3,1,1,2, ,가족/친지,6,개별여행,6,5,4,4,4,4,5,5,4,4,3,5,5,5,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,51,2,1,7,4,10,식도락,1,7,10, ,5,8, ,799.18,412.48,386.7
1748,146,1,2,2,6,홍콩, ,2,1,3,2,4,3,1,3,4,16,친구/연인,2,개별여행,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,19,1,2,18,쇼핑,1,2,7,10,5,9,10,787.8684503,300.5271408,487.3413095
1759,157,2,1,2,12,홍콩,1,2,1,7,4,2,10,1,4,2,7,친구/연인,2,개별여행,7,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,98,8,5,2,1,18,식도락,1,1,5,7,4,5,6,966.75,193.35,773.4
1776,175,2,3,2,2,홍콩, ,3,1,2,3,4,1,1,4,2,1,친구/연인,2,개별여행,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,16,2,1,9,식도락,1,3,7,10,4,5,10,1469.46,438.26,1031.2
1786,187,2,2,2,3,홍콩, ,2,1,4,3,7,3,1,7,2,14,가족/친지,2,개별여행,7,5,5,5,5,4,5,5,4,3,4,4,4,5,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,9,14,39,20,1,22,전통문화체험,1,7,10, ,5,10, ,1172.99,206.24,966.75
1787,188,2,1,2,9,홍콩, ,4,1,4,1,3,1,1,4,2,6,친구/연인,2,개별여행,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,18,5,2,1,20,식도락,3,2,7,11,3,5, ,773.4,128.9,644.5
1808,212,2,1,2,3,홍콩, ,1,1,1,2,3,2,1,1,2,4,친구/연인,2,단체여행,7,5,4,4,5,5,5,5,5,5,4,4,4,5,4,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,39,5,4,2,1,19,공연/민속행사/축제참가관람,1,1,5,7,4,8,10,1289.0,515.6,773.4
