,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
2546,1560,1,2,2,3,태국, ,1,1,1,4,2,4,1,2,4,8,직장동료,7,단체여행,4,5,4,5,4,4,5,5,3,3,3,5,5,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,6,28,1,9,4,쇼핑,1,7, , ,4,5, ,1116.0,1116.0,0.0
2547,1561,1,2,3,3,태국, ,1,1,1,2, ,6,1,7,13,3,가족/친지,3,단체여행,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,49,29,1,18,17,1,스포츠활동,1,2,7,10,4,10,15,1143.9,1116.0,27.9
2548,1562,1,1,1,3,태국, ,1,1,1,3,2,3,4,2,1,6,가족/친지,2,단체여행,6,4,4,4,3,3,3,4,4,4,3,5,2,5,4,4,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,5,4, ,1,4,9,쇼핑,1,1,2,7,5,6,12,697.5,0.0,697.5
2549,1563,1,2,3,1,태국, ,1,1,3,2,4,12,1,5,3,1,친구/연인,8,개별여행,6,5,4,4,4,3,4,4,4,3,3,4,3,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,17,5,1,9,17,고궁/역사유적지방문,1,1,3,5,3,5,15,674.1554781,0.0,674.1554781
2550,1564,1,1,2,2,태국, ,1,1,3,7,1,12,1,2,6,8,친구/연인,4,단체여행,4,4,3,4,4,4,5,5,4,3,3,5,3,5,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,28,42,1,3, ,쇼핑,1,1,7,9,5,7,15,1897.2,697.5,1199.7
2551,1565,1,4,2,7,태국, ,1,1,1,3,7,6,1,1,8,3,가족/친지,4,단체여행,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,28,5,2,1,9,쇼핑,1,3,7, ,4,5, ,1646.1,0.0,1646.1
2552,1566,1,1,2,11,태국, ,1,1,3,1,4,5,1,8,1,7,가족/친지,4,단체여행,4,5,4,5,4,4,5,4,4,4,4,5,4,5,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,8,5,51,18,1,2,쇼핑,1,7, , ,3,4,5,976.5,0.0,976.5
2553,1567,1,1,2,2,태국, ,1,1,3,4,5,5,1,8,4,11,친구/연인,2,개별여행,10,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,1,3,4,10,18,2,스포츠활동,2,7,8, ,4,5,10,585.9,139.5,446.4
2554,1568,1,3, ,3,태국, ,2,1,1, , ,5,1,1,9,2,가족/친지,4,단체여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,49,48,28,1,17,20,스포츠활동,1,1,3,7,4,10,16,892.8,558.0,334.8
2555,1569,1,2,3,3,태국, ,1,1,1, , ,6,1,1,3,2,친구/연인,5,단체여행,4,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,42,48,5,1,18,19,쇼핑,1,3,7,9,4,5,10,864.621,725.121,139.5
2556,1570,1,2,2,2,태국, ,1,1,5,3,2,12,1,5,2, ,직장동료,11,단체여행,5,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,42,1,5,9,1,2,쇼핑,1,2,3,7,3,5,7,837.0,279.0,558.0
